sentiment,content
sadness,Prodigiy and The Crystal Method tomorrow for USC Birthday party and I have to work  first time I miss the Crystal Method. SAD!
neutral,Anybody want to bring me lunch?
happiness,@tagscats thanks! You know that happens once in awhile
sadness,@backstreetboys http://twitpic.com/3x3wq - impossible to know them closely
sadness,"@jordanhowell nah just iplayer listening back to it, its not working"
neutral,@ankita_gaba Our bids gone to waste? @Shadez won't even give us a look  #twpp
neutral,@aeversman  CALL ME
sadness,I just lost my favorite pen  good thing I have a back up =D
happiness,"leaving work, going to crystal to search for her license, picking her and bia up, then heading to vegas. ugh i'm tired already"
neutral,DAMN IT!! _____________
sadness,@AbbyRo good good same sched for me too sadly
neutral,Im so tired. And its so gloomy  what happeened ro summer?
sadness,@stephenjerzak awww i didnt pass my speech
neutral,Tired beyond reason. I would rather be just about anything else other then tired
neutral,"Note to self: don't wear steel toes to the court house, I'm just sayin"
happiness,Fever of 103. Awesome. My tonsils are so swollen I can't even eat solid food. Still on location  the pictures rule though
sadness,Bye bye edinburgh  i don't want to leave
sadness,"Kinda pissed really wanted to go see Drag me to Hell with Christina and Garrit, but I have to work till 2am  I'm go... http://znl.me/OSWGH"
sadness,"@tommcfly helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI xx"
anger,@egheitasean Which denomination? I'm at the library and everything's blocked.
neutral,Justin's blanket shed black lint all over my white skirt.
sadness,what the fuck...ahaha i hate my life sometimes. why reply on only bad things  ..even if it wasn't bad and i was kidding but whatever! fml
neutral,@featherblossoms I can't stream videos on my phone
sadness,@Freebies4Mom will they have your video available online?  I have been gone all morning and missed it   after waiting so long 4 it
anger,bout to go to work with a wicked sunburn on the chest.
neutral,Heading home
sadness,is not running in the Annapolis half marathon this weekend because i failed to meet the registeration deadline &amp; its completely filled
neutral,"is in Milton Keynes , leaving tomorrow"
neutral,@dealseekingmom No problems here
sadness,@loryanyumul i miss you  when are you gonna be down in irvine again?? liz and i were just reminiscing about all our adventures.
sadness,The most painful sound in the world to me is the crying of someone I love. What's worse is I can't even hold them and say I'm sorry
sadness,gonna do laundry....never did laundry @ a hotel before.....I miss you R.....even though you ignore me and don even check on me....
sadness,"@Kathleen_Bee same here : /   Coincidently, my friend just cancelled our movie date"
sadness,just woke up...dont want to go into work at 4
sadness,Done with geology!! But I'm really missing my favorite sisters! Especially because they can't go to banquet tonight
sadness,I'm so depressed right now. IDK...
neutral,@saromadian srry can't go paintballing tonight  and there are no good movies out
neutral,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj
sadness,"holy wow, I think I could've slept all day! Soooo tired."
sadness,@MovieTFan: Well that is just completely lame. I'm sorry dude.
sadness,@ohcherub  Yeah I know what you mwan.
neutral,"@MichaelTao  i got one too, but it was on a usb key without the fancy packaging"
neutral,@arisinterlude damn how you not gonna follow me son?
sadness,Senior's last day.
sadness,pics arent working for me here on twitter
sadness,is sad coz hyd theka's dont have beer
sadness,I'm so down again.  I wish I could share my problems with someone...
happiness,http://twitpic.com/676tn - Home Sweet Home... I didn't have a picnic blanket though
sadness,What do u see in her that i dont have  @Shadez
neutral,@MindTweets I agree. Waiting for a video to buffer then finding it's just someone reading out loud (which I could do faster in my head) =
neutral,@andyman264 not me.
neutral,I REALLY think there is play-doh in my tastykake brownie
sadness,Where is the sun!!
sadness,"Arghh, just found out @ianknaan is going to be here at Rock the Bells and I can't go"
sadness,Fb I hate when I try &amp; support my local bookstore &amp; they never have what I need
neutral,God will 4pm please some sooner.
neutral,I need to memorize julius caesar lines
sadness,have yet to start this paper due tonight. i have no motivation
sadness,It figures. It starts raining as I am freed from work
neutral,"Grilled again for dinner last night for the senior's final kairos dinner  Had steak, spicy mango sausages, hot wings, grilled vegi, corn!"
sadness,@supergirlnancy sorry  All the codes I have are posted on our site
neutral,@shanenassiri I just wish they would come down on their prices. I got a great deal on my mac but it took about 3 weeks of research
sadness,"@ekardmatt well you MY man, you and your truck are 900 too many miles away!!"
sadness,Just found out that Mad Men season 3 is delayed until August.
sadness,@jonjordan w00t! Glad to hear it! Though I am missing watching it outside the Igloo by a day
sadness,"why i still lose followers?  the people hates me, THE WORLD hates me or maybe ... Read More: http://is.gd/Jg3I"
neutral,"Pizza parties went well, but still invisible  I might as well be out with a bag over my head. Whatever!"
neutral,going to work
happiness,@mileycyrus&quot;i wanna go to prom one day   &quot;i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy
neutral,@lizard_lipz I don't know  I haven't heard from Lorraine recently.
sadness,I hate not bringing my ipod to school
happiness,My Pom pup is favoring her front paw.
neutral,@djknucklehead I want one  wanna give me one? ;)
neutral,@trpilot my baby shut me down
sadness,"@jaycool2k I do want to go for Peaches... but also Miss Kittin, pendulum, chase&amp;status and the bloody beetroots! its not fair"
sadness,"Far too sick to sing.  I've got a post nasal drip and a sore throat, just sent my sorry I won't be there email"
sadness,"Just helped save a runaway dog. he didn't want to be my friend, though."
happiness,aahhhh the new pics from new moon are brill. I don't think I can wait 5 months
neutral,"Oops - correction, it's @nowheremonastry.  Can't seem to spell worth a darn today..."
sadness,bad mood now
sadness,headache headache go away
sadness,@oleg_s Can't test it...my demo license expired yesterday
sadness,"Ugh, still sick. This Calgary cold has lasted forever."
sadness,Still stupidly sick...cancelled our Philly trip. Sad day
sadness,Sorry. Just think - 2.5 hrs till 2 days off!
sadness,... Still feelin like blah... 3 more hours
sadness,@velmadaria i'm still thinking about that *FKC* meal I missed yesterday
sadness,Pouring outside.. Cleaning out my locker.. My bookbag is heavy and my back and arms are killing me
sadness,"bored, everyone has a social life except me, and i'm babysitting my brothers tonight til 10 and i dunno if ill be allowed out after that"
sadness,she's gone   I miss my kay way already
sadness,feelin lonely now after spendin the last 50 hours with my friends
neutral,But I do tweet about you
neutral,"@ClarissaG Yeah, but you've got admire someone who takes job satisfaction to the Nth degree"
neutral,its raining hard :|
neutral,Does anyone know how to call an international cell phone in france? Because i sure dont
neutral,I wanna Karaoke!  Instead...I get to go to work  Lameness
neutral,@DuchessAmy
neutral,at work
neutral,cleaning time
sadness,i think i'm gay
happiness,@sunshineangel89 Yeah..  Of course next time. ;) ICQ?
sadness,I came home thinking that maybe there was something good to eat. Apparently not.
sadness,Looking for a special girl  im fed up of bein hurt
neutral,I wanna go to the extra show really bad
neutral,@tommcfly tom do u have plans to germany?  answer this for ur germany fas
neutral,is still working  #fb
neutral,schade  #tv_addict
neutral,#3wordsaftersex goodbye innocence!!!
sadness,@aldenpolicar how sad! are you saying that I'm fat?  *tears*
sadness,@ the drs. in beverly hills...doctor's scare crap out of me
neutral,@tokiohotelusa did they have a video acceptance speech or anything? I can't watch the stream
neutral,"fine, ill get myself some miso soup down the street"
neutral,@shradhac uh oh
neutral,"@GlamourFrog I so need a tweet editor. Yes, I meant it"
happiness,woo exams nxt wk
neutral,Heather Anne Parry is only upto florence nightingale in history  this could take a while. http://tinyurl.com/kwgrh4
sadness,@stephmccall ugh I'm more worried about history on wednesday  I'm freaking out about it so much!
sadness,Haha i bet a man did make heels! Im sorry you hurt though.  I hope you feel better!  ~Livelovesing~
neutral,"@dai_bach I'd suggest #pta for such alerts, but PTA generally stands for Parent Teacher Association in the US &amp; might confuse tweeps"
neutral,"Home, getting ready to back to work on Monday.  Maternity leaves is up"
happiness,"grrrr, cant even enjoy this b-e-a-utiful day! have to finish that -damned essay for philosophy"
neutral,@die_lavish i told diamond to follow you. and why u aitn share the starburst
happiness,@OohLaLisa oh yes some are quite nice! and my 'photoshop' liep zojuist vast. so now I have to start over painting Rï¿½isï¿½ngs glove
neutral,@EmmieLemmy no.  and she was suggesting it for loan deferment
sadness,@jflutie u never sent me carrie. ur an asshole. but an asshole that i miss
neutral,"after 4 years of trying, my cat today figured out how to open the under-the-sink cupboard.  time for a target run to buy safety locks"
happiness,tomorrow He'll gone to new home...I was Born single(our little puppy of basset hound)
sadness,I can safely say I won't be a euro winner this week!!
sadness,"@erickaditioner noooooooo  i miss you sooooooo much, gaah"
neutral,Hm... TweetDeck has lost all old replies.
sadness,I have no friends
sadness,@RebeccaBlack_ I'M SORRY!!!!!!!!!!!!!!!! ahahah you and rachel look so much a like.
neutral,Hulu Desktop: http://www.hulu.com/labs/hulu-desktop  No Linux version  but atleast they have a Mac version
sadness,has a headaaaaaaaaaaaache
neutral,I just realized that I can't forward text msgs with my iPhone.
sadness,"@karenemcg yeah, that doesn't sound very good"
sadness,crappy music on the radio
neutral,Whoishonorsociety &lt;never wear your pajama pants to school  &gt;
neutral,@MiizLushious cop me some
sadness,"@XJakeXChaosX no  their playing in st.pete but its been sold out for months. im trying to go to the orlando one , i live in st.pete lol"
sadness,"@musecrossing it's not the 10.5% so much as the A)Sugar and B)Taste ... lord that'll put ya down, and not in the fun way"
happiness,Cubs: Wow! Big out to close the top of the 3rd. Bang-bang play to 1st. &amp; it's starting to rain.
sadness,@MsTeagan Sadly cannot listen...  *sob*
sadness,Im so bored well this is a crappy first day out of school
neutral,"@joeymcintyre Just wondering if you are going to put &quot;One Too Many&quot; on itunes.  I hope you do, it is the only cd of yours I don't have."
